subject,trial_id,tier,condition,correct,rt_s,group
5,shapenet1285,familiar,cabinet,1,4.006608778316967,4yo
5,shapenet782,familiar,chair,1,1.3882973080672936,4yo
5,shapenet708,familiar,bench,0,1.0731812239328955,4yo
5,shapegen1507,novel,abstract4,0,3.7874663106355073,4yo
5,shapegen1554,novel,abstract4,1,3.284863112905904,4yo
5,shapegen2205,novel,abstract4,1,3.058847780661728,4yo
5,shapegen2260,novel,abstract4,0,4.086274685754989,4yo
5,shapegen2267,novel,abstract4,1,3.691616635585797,4yo
5,shapegen2132,novel,abstract4,0,3.8982060007399433,4yo
5,shapegen2249,novel,abstract4,1,5.0418543882710525,4yo
5,shapegen2326,novel,abstract4,1,2.6666840314924194,4yo
6,training_00,training,chair_vs_loudspeaker,1,0.9461562940493882,4yo
6,training_01,training,chair_vs_loudspeaker,1,1.9341581475561225,4yo
6,training_02,training,chair_vs_abstract4,1,3.5450146188819365,4yo
6,training_03,training,lamp_vs_chair,1,1.498125209263788,4yo
6,training_04,training,lamp_vs_loudspeaker,1,2.6797763743719667,4yo
6,training_05,training,lamp_vs_abstract4,1,3.312170076116538,4yo
6,shapenet1357,warmup,chair,0,3.618098273656901,4yo
6,shapenet942,warmup,chair,1,1.9412116785162763,4yo
6,shapenet1263,warmup,chair,1,1.8688193294202675,4yo
6,shapenet431,warmup,lamp,0,2.6425384022160987,4yo
6,shapenet1477,warmup,lamp,1,2.929499040030045,4yo
6,shapenet1053,warmup,lamp,0,3.4707828918544137,4yo
6,shapenet1147,warmup,bench,0,3.4885594047509834,4yo
6,shapenet886,warmup,bench,1,8.71374713990894,4yo
6,shapenet1082,familiar,lamp,1,5.804297613535832,4yo
6,shapenet1392,familiar,telephone,1,2.5519748329023386,4yo
6,shapenet904,familiar,loudspeaker,0,7.710742357396765,4yo
6,shapenet950,familiar,cabinet,0,1.8119414508828207,4yo
6,shapenet1460,familiar,telephone,1,1.894177850997216,4yo
6,shapenet1413,familiar,bench,1,4.252746446857122,4yo
6,shapenet469,familiar,loudspeaker,1,2.6639468967328295,4yo
6,shapenet1451,familiar,display,0,1.0141330572192764,4yo
6,shapenet697,familiar,chair,0,5.817431989406353,4yo
6,shapenet1312,familiar,chair,1,3.936484365640681,4yo
6,shapenet1285,familiar,cabinet,0,2.8513280380271766,4yo
6,shapenet782,familiar,chair,1,2.7519586501588824,4yo
6,shapenet708,familiar,bench,1,2.707933519954892,4yo
6,shapegen1507,novel,abstract4,1,1.3328787577031767,4yo
6,shapegen1554,novel,abstract4,0,2.260138351989956,4yo
6,shapegen2205,novel,abstract4,0,2.5008761283496295,4yo
6,shapegen2260,novel,abstract4,1,5.506292459823565,4yo
6,shapegen2267,novel,abstract4,0,2.6064448527529502,4yo
6,shapegen2132,novel,abstract4,0,4.0055605198184425,4yo
6,shapegen2249,novel,abstract4,1,3.116327747107105,4yo
6,shapegen2326,novel,abstract4,1,2.2684041233038235,4yo
7,training_00,training,chair_vs_loudspeaker,1,2.23129639014713,4yo
7,training_01,training,chair_vs_loudspeaker,0,1.8466850779278696,4yo
7,training_02,training,chair_vs_abstract4,1,1.6473846469945392,4yo
7,training_03,training,lamp_vs_chair,1,3.2126613855549127,4yo
7,training_04,training,lamp_vs_loudspeaker,1,2.0366927009394513,4yo
7,training_05,training,lamp_vs_abstract4,1,3.3452919648734585,4yo
7,shapenet1357,warmup,chair,0,2.0369302607004593,4yo
7,shapenet942,warmup,chair,0,2.7751419363464773,4yo
7,shapenet1263,warmup,chair,1,1.971636001464205,4yo
7,shapenet431,warmup,lamp,1,1.7877881718696638,4yo
7,shapenet1477,warmup,lamp,1,0.9621289596962935,4yo
7,shapenet1053,warmup,lamp,1,5.155895251638419,4yo
7,shapenet1147,warmup,bench,1,2.084626270841395,4yo
7,shapenet886,warmup,bench,1,3.273557408172741,4yo
7,shapenet1082,familiar,lamp,0,2.7719046470354862,4yo
7,shapenet1392,familiar,telephone,0,5.0761453528762015,4yo
7,shapenet904,familiar,loudspeaker,1,1.3702330010863535,4yo
7,shapenet950,familiar,cabinet,0,3.2814953197022776,4yo
7,shapenet1460,familiar,telephone,0,4.207193328078065,4yo
7,shapenet1413,familiar,bench,0,3.0695511304552605,4yo
7,shapenet469,familiar,loudspeaker,1,2.1385338862783185,4yo
7,shapenet1451,familiar,display,1,1.3931669880282047,4yo
7,shapenet697,familiar,chair,1,2.2361757323965334,4yo
7,shapenet1312,familiar,chair,1,1.2380626584980063,4yo
7,shapenet1285,familiar,cabinet,0,4.157714813786563,4yo
7,shapenet782,familiar,chair,0,3.6958616254266743,4yo
7,shapenet708,familiar,bench,1,4.374508054986609,4yo
7,shapegen1507,novel,abstract4,0,2.2103323571080784,4yo
7,shapegen1554,novel,abstract4,0,2.065374914714661,4yo
7,shapegen2205,novel,abstract4,0,4.286653998896815,4yo
7,shapegen2260,novel,abstract4,0,4.211366116188038,4yo
7,shapegen2267,novel,abstract4,0,1.4906125481179089,4yo
7,shapegen2132,novel,abstract4,0,2.4742606824585693,4yo
7,shapegen2249,novel,abstract4,1,6.899277053738953,4yo
7,shapegen2326,novel,abstract4,0,4.800311140512193,4yo
8,training_00,training,chair_vs_loudspeaker,1,1.4319119811248162,4yo
8,training_01,training,chair_vs_loudspeaker,1,1.8210659737813473,4yo
8,training_02,training,chair_vs_abstract4,1,1.1703369834150177,4yo
8,training_03,training,lamp_vs_chair,1,3.8151687599781807,4yo
8,training_04,training,lamp_vs_loudspeaker,1,3.6423481813405543,4yo
8,training_05,training,lamp_vs_abstract4,1,1.2975264624603278,4yo
8,shapenet1357,warmup,chair,1,6.089926284670136,4yo
8,shapenet942,warmup,chair,1,2.1118582278676756,4yo
8,shapenet1263,warmup,chair,1,2.6064342320863654,4yo
8,shapenet431,warmup,lamp,0,2.098964391837322,4yo
8,shapenet1477,warmup,lamp,1,1.5862075523071348,4yo
8,shapenet1053,warmup,lamp,1,2.209345554242711,4yo
8,shapenet1147,warmup,bench,1,1.1546644764914418,4yo
8,shapenet886,warmup,bench,0,2.216140495067312,4yo
8,shapenet1082,familiar,lamp,1,2.866890679328128,4yo
8,shapenet1392,familiar,telephone,0,3.3145288229535876,4yo
8,shapenet904,familiar,loudspeaker,1,1.4954444501484312,4yo
8,shapenet950,familiar,cabinet,1,1.5318079798281203,4yo
8,shapenet1460,familiar,telephone,1,3.247087636833137,4yo
8,shapenet1413,familiar,bench,1,1.7579380585311193,4yo
8,shapenet469,familiar,loudspeaker,0,2.709199431537038,4yo
8,shapenet1451,familiar,display,1,5.195265770343184,4yo
8,shapenet697,familiar,chair,1,1.6948914750404096,4yo
8,shapenet1312,familiar,chair,0,2.0258831633798415,4yo
8,shapenet1285,familiar,cabinet,1,4.608549409681958,4yo
8,shapenet782,familiar,chair,1,1.3154088979378353,4yo
8,shapenet708,familiar,bench,1,2.726160465147848,4yo
8,shapegen1507,novel,abstract4,1,9.66247011044127,4yo
8,shapegen1554,novel,abstract4,0,3.85439286750286,4yo
8,shapegen2205,novel,abstract4,0,5.066422496343077,4yo
8,shapegen2260,novel,abstract4,0,2.7629921190911566,4yo
8,shapegen2267,novel,abstract4,1,1.903608452523661,4yo
8,shapegen2132,novel,abstract4,0,1.702063145992791,4yo
8,shapegen2249,novel,abstract4,0,3.7670490826921887,4yo
8,shapegen2326,novel,abstract4,0,3.8096013214406237,4yo
9,training_00,training,chair_vs_loudspeaker,1,1.8528975558108782,4yo
9,training_01,training,chair_vs_loudspeaker,1,2.0894784873255587,4yo
9,training_02,training,chair_vs_abstract4,0,1.3038563436796662,4yo
9,training_03,training,lamp_vs_chair,1,2.479025501139874,4yo
9,training_04,training,lamp_vs_loudspeaker,1,3.5382987675793633,4yo
9,training_05,training,lamp_vs_abstract4,1,2.9473215679019273,4yo
9,shapenet1357,warmup,chair,1,1.8759972879830487,4yo
9,shapenet942,warmup,chair,1,8.825871950857358,4yo
9,shapenet1263,warmup,chair,0,2.302828398321094,4yo
9,shapenet431,warmup,lamp,0,4.449500141081996,4yo
9,shapenet1477,warmup,lamp,0,2.234254071333378,4yo
9,shapenet1053,warmup,lamp,1,4.393491115110597,4yo
9,shapenet1147,warmup,bench,0,2.3714621460244656,4yo
9,shapenet886,warmup,bench,1,2.4464720289663346,4yo
9,shapenet1082,familiar,lamp,1,4.696785504369474,4yo
9,shapenet1392,familiar,telephone,0,7.213483807460984,4yo
9,shapenet904,familiar,loudspeaker,0,2.6821987914513765,4yo
9,shapenet950,familiar,cabinet,0,2.4862888093795132,4yo
9,shapenet1460,familiar,telephone,1,2.1363275393122483,4yo
9,shapenet1413,familiar,bench,0,1.9993376019944424,4yo
9,shapenet469,familiar,loudspeaker,0,2.1978763783107804,4yo
9,shapenet1451,familiar,display,1,2.3496053669833294,4yo
9,shapenet697,familiar,chair,1,4.396246393661304,4yo
9,shapenet1312,familiar,chair,0,3.76987781219707,4yo
9,shapenet1285,familiar,cabinet,1,4.126046140881056,4yo
9,shapenet782,familiar,chair,0,4.091737402165436,4yo
9,shapenet708,familiar,bench,0,5.0905078994942645,4yo
9,shapegen1507,novel,abstract4,0,2.393367048807143,4yo
9,shapegen1554,novel,abstract4,0,3.718027906424449,4yo
9,shapegen2205,novel,abstract4,1,1.6156796787303387,4yo
9,shapegen2260,novel,abstract4,1,1.6212937281340287,4yo
9,shapegen2267,novel,abstract4,1,3.546389155514062,4yo
9,shapegen2132,novel,abstract4,0,3.1811089069814433,4yo
9,shapegen2249,novel,abstract4,1,3.4262335372668193,4yo
9,shapegen2326,novel,abstract4,1,4.444863049835496,4yo
10,training_00,training,chair_vs_loudspeaker,1,2.055211058776998,4yo
10,training_01,training,chair_vs_loudspeaker,1,1.6059010223409997,4yo
10,training_02,training,chair_vs_abstract4,1,3.273324547319932,4yo
10,training_03,training,lamp_vs_chair,0,1.6645172657373772,4yo
10,training_04,training,lamp_vs_loudspeaker,1,1.9497798887974185,4yo
10,training_05,training,lamp_vs_abstract4,1,2.9388110864832173,4yo
10,shapenet1357,warmup,chair,1,2.6939666229169124,4yo
10,shapenet942,warmup,chair,1,2.627213740674558,4yo
10,shapenet1263,warmup,chair,1,1.769874464024058,4yo
10,shapenet431,warmup,lamp,0,3.023085962035622,4yo
10,shapenet1477,warmup,lamp,1,6.957925838664102,4yo
10,shapenet1053,warmup,lamp,1,1.4547694391227632,4yo
10,shapenet1147,warmup,bench,1,1.5810709788512736,4yo
10,shapenet886,warmup,bench,1,3.6968962586558325,4yo
10,shapenet1082,familiar,lamp,0,3.3258829086551085,4yo
10,shapenet1392,familiar,telephone,1,5.538049358975335,4yo
10,shapenet904,familiar,loudspeaker,1,2.144297722070465,4yo
10,shapenet950,familiar,cabinet,1,4.462618659234631,4yo
10,shapenet1460,familiar,telephone,1,3.4768642034042574,4yo
10,shapenet1413,familiar,bench,1,1.952092602487116,4yo
10,shapenet469,familiar,loudspeaker,0,2.255762093131664,4yo
10,shapenet1451,familiar,display,1,3.010764186270705,4yo
10,shapenet697,familiar,chair,0,2.031899183841112,4yo
10,shapenet1312,familiar,chair,1,4.961895794634066,4yo
10,shapenet1285,familiar,cabinet,1,4.150303840538778,4yo
10,shapenet782,familiar,chair,1,2.400278419254226,4yo
10,shapenet708,familiar,bench,0,2.7827950452679637,4yo
10,shapegen1507,novel,abstract4,0,5.171242347209167,4yo
10,shapegen1554,novel,abstract4,1,3.2817581050861304,4yo
10,shapegen2205,novel,abstract4,1,8.245247900892776,4yo
10,shapegen2260,novel,abstract4,0,4.275432924099252,4yo
10,shapegen2267,novel,abstract4,0,2.3408027257829813,4yo
10,shapegen2132,novel,abstract4,0,2.102130915267266,4yo
10,shapegen2249,novel,abstract4,1,5.442256398917856,4yo
10,shapegen2326,novel,abstract4,0,2.7752096352666507,4yo
11,training_00,training,chair_vs_loudspeaker,1,2.896593966861046,4yo
11,training_01,training,chair_vs_loudspeaker,1,1.1746128451928366,4yo
11,training_02,training,chair_vs_abstract4,1,1.1683220565473318,4yo
11,training_03,training,lamp_vs_chair,1,3.8527891301653603,4yo
11,training_04,training,lamp_vs_loudspeaker,1,1.9135327177257162,4yo
11,training_05,training,lamp_vs_abstract4,1,1.8705392909029877,4yo
11,shapenet1357,warmup,chair,0,6.70078166818245,4yo
11,shapenet942,warmup,chair,1,4.02463830269042,4yo
11,shapenet1263,warmup,chair,1,5.346945143183787,4yo
11,shapenet431,warmup,lamp,1,4.613919851630935,4yo
11,shapenet1477,warmup,lamp,1,3.7435691773841535,4yo
11,shapenet1053,warmup,lamp,1,5.217985116086926,4yo
11,shapenet1147,warmup,bench,1,1.8457358830051718,4yo
11,shapenet886,warmup,bench,0,1.7510124588945086,4yo
11,shapenet1082,familiar,lamp,1,1.583491618345422,4yo
11,shapenet1392,familiar,telephone,1,1.364163929227195,4yo
11,shapenet904,familiar,loudspeaker,0,3.154505253187409,4yo
11,shapenet950,familiar,cabinet,1,1.5051307880706024,4yo
11,shapenet1460,familiar,telephone,1,1.7950921714398678,4yo
11,shapenet1413,familiar,bench,1,2.710565384811697,4yo
11,shapenet469,familiar,loudspeaker,1,0.9119314668635465,4yo
11,shapenet1451,familiar,display,1,2.8876869296765495,4yo
11,shapenet697,familiar,chair,1,3.0102768141616196,4yo
11,shapenet1312,familiar,chair,0,7.413717282872819,4yo
11,shapenet1285,familiar,cabinet,1,3.2956914167599307,4yo
11,shapenet782,familiar,chair,0,3.1569739252197677,4yo
11,shapenet708,familiar,bench,0,5.999522784604226,4yo
11,shapegen1507,novel,abstract4,1,3.03712973527476,4yo
11,shapegen1554,novel,abstract4,1,3.685408422859233,4yo
11,shapegen2205,novel,abstract4,1,5.255419141209803,4yo
11,shapegen2260,novel,abstract4,0,2.4202538355926055,4yo
11,shapegen2267,novel,abstract4,1,5.273935382160857,4yo
11,shapegen2132,novel,abstract4,0,1.839925561863426,4yo
11,shapegen2249,novel,abstract4,0,4.5698238681159555,4yo
11,shapegen2326,novel,abstract4,0,4.583718571141466,4yo
12,training_00,training,chair_vs_loudspeaker,1,4.688720902400049,4yo
12,training_01,training,chair_vs_loudspeaker,1,2.105579879075798,4yo
12,training_02,training,chair_vs_abstract4,1,2.814215087065582,4yo
12,training_03,training,lamp_vs_chair,1,2.2619434673452194,4yo
12,training_04,training,lamp_vs_loudspeaker,1,1.6405534182568788,4yo
12,training_05,training,lamp_vs_abstract4,1,1.6887333343471582,4yo
12,shapenet1357,warmup,chair,1,3.1033513108966266,4yo
12,shapenet942,warmup,chair,1,4.910418071170343,4yo
12,shapenet1263,warmup,chair,0,1.4496966776946234,4yo
12,shapenet431,warmup,lamp,1,5.289160346419024,4yo
12,shapenet1477,warmup,lamp,1,3.4654568891676285,4yo
12,shapenet1053,warmup,lamp,1,2.337227910998456,4yo
12,shapenet1147,warmup,bench,1,3.0163295016640954,4yo
12,shapenet886,warmup,bench,1,3.4365851679242927,4yo
12,shapenet1082,familiar,lamp,1,1.8315952989029314,4yo
12,shapenet1392,familiar,telephone,0,2.787523936834304,4yo
12,shapenet904,familiar,loudspeaker,1,2.99512142003257,4yo
12,shapenet950,familiar,cabinet,0,1.4382537126438217,4yo
12,shapenet1460,familiar,telephone,1,4.366497242332714,4yo
12,shapenet1413,familiar,bench,1,2.2644613434151544,4yo
12,shapenet469,familiar,loudspeaker,1,2.320095407201804,4yo
12,shapenet1451,familiar,display,1,2.880339778488745,4yo
12,shapenet697,familiar,chair,1,3.657614554616229,4yo
12,shapenet1312,familiar,chair,1,3.5334181274393925,4yo
12,shapenet1285,familiar,cabinet,0,3.0552335498398877,4yo
12,shapenet782,familiar,chair,1,3.471556754829262,4yo
12,shapenet708,familiar,bench,1,2.1657905520796725,4yo
12,shapegen1507,novel,abstract4,0,3.627523815896079,4yo
12,shapegen1554,novel,abstract4,0,4.326653719051053,4yo
12,shapegen2205,novel,abstract4,0,2.6022071507387987,4yo
12,shapegen2260,novel,abstract4,0,3.4208264885408237,4yo
12,shapegen2267,novel,abstract4,0,4.372423621253467,4yo
12,shapegen2132,novel,abstract4,0,3.2533176503914327,4yo
12,shapegen2249,novel,abstract4,0,1.931660395692115,4yo
12,shapegen2326,novel,abstract4,1,6.324861788909882,4yo
13,training_00,training,chair_vs_loudspeaker,1,2.5935264737373527,4yo
13,training_01,training,chair_vs_loudspeaker,1,2.919207825203338,4yo
13,training_02,training,chair_vs_abstract4,1,2.0130029866183796,4yo
13,training_03,training,lamp_vs_chair,1,1.6159780797535621,4yo
13,training_04,training,lamp_vs_loudspeaker,1,1.3567693414343387,4yo
13,training_05,training,lamp_vs_abstract4,1,2.0621946984797317,4yo
13,shapenet1357,warmup,chair,1,1.755393574051898,4yo
13,shapenet942,warmup,chair,1,1.8170869246358672,4yo
13,shapenet1263,warmup,chair,1,3.0284732159970025,4yo
13,shapenet431,warmup,lamp,1,1.4200043476928386,4yo
13,shapenet1477,warmup,lamp,0,1.2637003907079971,4yo
13,shapenet1053,warmup,lamp,0,2.720309029268763,4yo
13,shapenet1147,warmup,bench,1,3.3871561944553474,4yo
13,shapenet886,warmup,bench,0,3.1218516700965897,4yo
13,shapenet1082,familiar,lamp,1,1.468800981431721,4yo
13,shapenet1392,familiar,telephone,0,2.172192190891173,4yo
13,shapenet904,familiar,loudspeaker,0,2.2848585214679713,4yo
13,shapenet950,familiar,cabinet,1,1.5044861914458776,4yo
13,shapenet1460,familiar,telephone,1,3.0341532703561596,4yo
13,shapenet1413,familiar,bench,1,3.292114712655205,4yo
13,shapenet469,familiar,loudspeaker,1,2.7457032506395356,4yo
13,shapenet1451,familiar,display,0,1.4950534414433685,4yo
13,shapenet697,familiar,chair,1,7.299436789727636,4yo
13,shapenet1312,familiar,chair,1,2.081261560766357,4yo
13,shapenet1285,familiar,cabinet,1,4.601214958721142,4yo
13,shapenet782,familiar,chair,0,5.6420433324158505,4yo
13,shapenet708,familiar,bench,1,2.4913852572004127,4yo
13,shapegen1507,novel,abstract4,0,4.06306792041223,4yo
13,shapegen1554,novel,abstract4,1,1.8615253815528086,4yo
13,shapegen2205,novel,abstract4,1,2.8664419351457,4yo
13,shapegen2260,novel,abstract4,1,4.127293284624871,4yo
13,shapegen2267,novel,abstract4,1,3.3969888703878,4yo
13,shapegen2132,novel,abstract4,1,4.651614158495527,4yo
13,shapegen2249,novel,abstract4,0,2.7251417649249268,4yo
13,shapegen2326,novel,abstract4,0,5.201011644281748,4yo
14,training_00,training,chair_vs_loudspeaker,1,1.7077898945440393,4yo
14,training_01,training,chair_vs_loudspeaker,1,1.043956565337584,4yo
14,training_02,training,chair_vs_abstract4,1,3.0149977252485884,4yo
14,training_03,training,lamp_vs_chair,1,0.698882074537275,4yo
14,training_04,training,lamp_vs_loudspeaker,0,1.590123178166328,4yo
14,training_05,training,lamp_vs_abstract4,1,1.3945259481924135,4yo
14,shapenet1357,warmup,chair,1,4.49663595392719,4yo
14,shapenet942,warmup,chair,0,3.76128774289702,4yo
14,shapenet1263,warmup,chair,1,1.6120033547659187,4yo
14,shapenet431,warmup,lamp,1,1.5163163224757887,4yo
14,shapenet1477,warmup,lamp,0,2.1136005485406018,4yo
14,shapenet1053,warmup,lamp,0,1.559794439243389,4yo
14,shapenet1147,warmup,bench,0,5.014786201971179,4yo
14,shapenet886,warmup,bench,1,1.1989729281512216,4yo
14,shapenet1082,familiar,lamp,1,6.727795663826603,4yo
14,shapenet1392,familiar,telephone,1,3.5525600443168552,4yo
14,shapenet904,familiar,loudspeaker,0,3.861630442703846,4yo
14,shapenet950,familiar,cabinet,1,3.1351047349306636,4yo
14,shapenet1460,familiar,telephone,1,1.4629637504936155,4yo
14,shapenet1413,familiar,bench,0,4.2720511353625525,4yo
14,shapenet469,familiar,loudspeaker,0,3.035180677230413,4yo
14,shapenet1451,familiar,display,1,1.9444784460595135,4yo
14,shapenet697,familiar,chair,1,4.865392128224853,4yo
14,shapenet1312,familiar,chair,1,4.6798356813475435,4yo
14,shapenet1285,familiar,cabinet,0,4.877497425664176,4yo
14,shapenet782,familiar,chair,0,4.53192234471838,4yo
14,shapenet708,familiar,bench,1,2.3492397659548607,4yo
14,shapegen1507,novel,abstract4,1,4.30977894407475,4yo
14,shapegen1554,novel,abstract4,1,5.441576847939783,4yo
14,shapegen2205,novel,abstract4,0,5.15402397778783,4yo
14,shapegen2260,novel,abstract4,0,1.1523487093222808,4yo
14,shapegen2267,novel,abstract4,1,3.268010981492742,4yo
14,shapegen2132,novel,abstract4,0,2.4528566446258595,4yo
14,shapegen2249,novel,abstract4,1,6.474457913538689,4yo
14,shapegen2326,novel,abstract4,0,3.2895331774879466,4yo
15,training_00,training,chair_vs_loudspeaker,0,2.8628990714713147,4yo
15,training_01,training,chair_vs_loudspeaker,1,5.011037342296286,4yo
15,training_02,training,chair_vs_abstract4,1,2.250075776910875,4yo
15,training_03,training,lamp_vs_chair,1,2.466078375533894,4yo
15,training_04,training,lamp_vs_loudspeaker,1,4.124866457357599,4yo
15,training_05,training,lamp_vs_abstract4,1,1.3368002942780841,4yo
15,shapenet1357,warmup,chair,0,1.6488346182787128,4yo
15,shapenet942,warmup,chair,1,1.9411589329775794,4yo
15,shapenet1263,warmup,chair,1,3.680152163364351,4yo
15,shapenet431,warmup,lamp,1,2.682897928715611,4yo
15,shapenet1477,warmup,lamp,1,1.9495867122515411,4yo
15,shapenet1053,warmup,lamp,1,4.562691819518611,4yo
15,shapenet1147,warmup,bench,1,1.3148446748880454,4yo
15,shapenet886,warmup,bench,1,1.910124944696953,4yo
15,shapenet1082,familiar,lamp,0,2.7928803104630098,4yo
15,shapenet1392,familiar,telephone,1,6.761725884281026,4yo
15,shapenet904,familiar,loudspeaker,1,2.224270321643661,4yo
15,shapenet950,familiar,cabinet,1,3.814268605816162,4yo
15,shapenet1460,familiar,telephone,0,2.7904572237100234,4yo
15,shapenet1413,familiar,bench,0,1.7538534319473682,4yo
15,shapenet469,familiar,loudspeaker,1,3.7799434980398257,4yo
15,shapenet1451,familiar,display,0,2.6191614128174696,4yo
15,shapenet697,familiar,chair,1,2.357629672769208,4yo
15,shapenet1312,familiar,chair,1,1.644656683248385,4yo
15,shapenet1285,familiar,cabinet,0,3.0960792744257737,4yo
15,shapenet782,familiar,chair,1,5.908502859120369,4yo
15,shapenet708,familiar,bench,0,2.268822607374429,4yo
15,shapegen1507,novel,abstract4,1,2.052707906885769,4yo
15,shapegen1554,novel,abstract4,1,1.6005003294617695,4yo
15,shapegen2205,novel,abstract4,1,1.539598735919166,4yo
15,shapegen2260,novel,abstract4,1,3.19075300821081,4yo
15,shapegen2267,novel,abstract4,0,3.515866142103232,4yo
15,shapegen2132,novel,abstract4,1,4.039200448207456,4yo
15,shapegen2249,novel,abstract4,1,3.2555225018551894,4yo
15,shapegen2326,novel,abstract4,1,3.6745746147562977,4yo
16,training_00,training,chair_vs_loudspeaker,1,3.775197292647044,4yo
16,training_01,training,chair_vs_loudspeaker,1,3.4873655651400086,4yo
16,training_02,training,chair_vs_abstract4,1,2.968370526347927,4yo
16,training_03,training,lamp_vs_chair,1,1.1068928864143566,4yo
16,training_04,training,lamp_vs_loudspeaker,0,2.0062811930482156,4yo
16,training_05,training,lamp_vs_abstract4,1,2.5031490712957862,4yo
16,shapenet1357,warmup,chair,1,1.7620129335471986,4yo
16,shapenet942,warmup,chair,1,5.5758024897157386,4yo
16,shapenet1263,warmup,chair,1,2.2441083180303103,4yo
16,shapenet431,warmup,lamp,0,1.2522120006263395,4yo
16,shapenet1477,warmup,lamp,1,2.186034009804979,4yo
16,shapenet1053,warmup,lamp,1,3.1415460764921264,4yo
16,shapenet1147,warmup,bench,0,1.7621514250371502,4yo
16,shapenet886,warmup,bench,0,2.4402338712930844,4yo
16,shapenet1082,familiar,lamp,0,1.4518144181302934,4yo
16,shapenet1392,familiar,telephone,1,2.4540033453486325,4yo
16,shapenet904,familiar,loudspeaker,0,3.0113448778697935,4yo
16,shapenet950,familiar,cabinet,0,2.8755193449450207,4yo
16,shapenet1460,familiar,telephone,0,4.300203457685857,4yo
16,shapenet1413,familiar,bench,1,1.9296031237050502,4yo
16,shapenet469,familiar,loudspeaker,1,3.5145298449275733,4yo
16,shapenet1451,familiar,display,1,3.8606948174029356,4yo
16,shapenet697,familiar,chair,1,2.183439119280947,4yo
16,shapenet1312,familiar,chair,1,2.020895418683639,4yo
16,shapenet1285,familiar,cabinet,1,6.440007815134698,4yo
16,shapenet782,familiar,chair,0,2.611466385016448,4yo
16,shapenet708,familiar,bench,0,3.5923907914578055,4yo
16,shapegen1507,novel,abstract4,0,4.143392330685753,4yo
16,shapegen1554,novel,abstract4,0,1.7998204453552487,4yo
16,shapegen2205,novel,abstract4,0,3.70960113634451,4yo
16,shapegen2260,novel,abstract4,0,3.623089876009763,4yo
16,shapegen2267,novel,abstract4,1,7.302724134200088,4yo
16,shapegen2132,novel,abstract4,1,3.6222669956783413,4yo
16,shapegen2249,novel,abstract4,0,4.77209792678479,4yo
16,shapegen2326,novel,abstract4,1,4.8672591047320415,4yo
17,training_00,training,chair_vs_loudspeaker,1,4.250173535665957,4yo
17,training_01,training,chair_vs_loudspeaker,1,1.0683096280815711,4yo
17,training_02,training,chair_vs_abstract4,1,0.8842668779806838,4yo
17,training_03,training,lamp_vs_chair,0,1.7814355708181218,4yo
17,training_04,training,lamp_vs_loudspeaker,1,0.9949284691118137,4yo
17,training_05,training,lamp_vs_abstract4,1,1.6198256723075495,4yo
17,shapenet1357,warmup,chair,1,2.604793231840538,4yo
17,shapenet942,warmup,chair,0,2.9122867555850256,4yo
17,shapenet1263,warmup,chair,1,2.195153275752295,4yo
17,shapenet431,warmup,lamp,1,1.8981016350436282,4yo
17,shapenet1477,warmup,lamp,1,2.0832940350584725,4yo
17,shapenet1053,warmup,lamp,1,3.3192153814754395,4yo
17,shapenet1147,warmup,bench,0,1.6290948268554997,4yo
17,shapenet886,warmup,bench,0,1.9022746573581306,4yo
17,shapenet1082,familiar,lamp,1,3.4686454060014427,4yo
17,shapenet1392,familiar,telephone,1,3.1270684800533646,4yo
17,shapenet904,familiar,loudspeaker,1,1.4167753003630503,4yo
17,shapenet950,familiar,cabinet,1,4.793735021640853,4yo
17,shapenet1460,familiar,telephone,0,2.4234980798318126,4yo
17,shapenet1413,familiar,bench,1,1.7856476691892809,4yo
17,shapenet469,familiar,loudspeaker,1,1.6189142464033262,4yo
17,shapenet1451,familiar,display,0,4.828171961204084,4yo
17,shapenet697,familiar,chair,1,1.141283768974903,4yo
17,shapenet1312,familiar,chair,1,3.608263211468336,4yo
17,shapenet1285,familiar,cabinet,0,4.377256143643483,4yo
17,shapenet782,familiar,chair,0,2.5093975214556608,4yo
17,shapenet708,familiar,bench,0,6.117665653589731,4yo
17,shapegen1507,novel,abstract4,1,2.1670390310035015,4yo
17,shapegen1554,novel,abstract4,0,4.299617456370205,4yo
17,shapegen2205,novel,abstract4,1,3.554885787899433,4yo
17,shapegen2260,novel,abstract4,1,7.41098484075655,4yo
17,shapegen2267,novel,abstract4,1,2.978491213843359,4yo
17,shapegen2132,novel,abstract4,1,4.092313515339364,4yo
17,shapegen2249,novel,abstract4,1,3.5447334801187593,4yo
17,shapegen2326,novel,abstract4,0,1.6999974386470156,4yo
18,training_00,training,chair_vs_loudspeaker,1,0.8620381620301626,4yo
18,training_01,training,chair_vs_loudspeaker,1,4.173553541204422,4yo
18,training_02,training,chair_vs_abstract4,1,3.602613408425165,4yo
18,training_03,training,lamp_vs_chair,1,3.553172969898539,4yo
18,training_04,training,lamp_vs_loudspeaker,1,3.489802543356528,4yo
18,training_05,training,lamp_vs_abstract4,1,1.9826583310896861,4yo
18,shapenet1357,warmup,chair,1,2.9119937464099115,4yo
18,shapenet942,warmup,chair,1,1.7210134522915512,4yo
18,shapenet1263,warmup,chair,1,3.1600309374376674,4yo
